Date,Open,High,Low,Close,Adj Close,Volume
2021-03-31,56.299999,56.299999,55.000000,55.830002,55.502724,201660
2021-04-01,56.430000,57.810001,56.230000,57.810001,57.471119,367687
2021-04-05,57.990002,59.000000,56.700001,59.000000,58.654140,258883
2021-04-06,59.000000,59.000000,57.799999,59.000000,58.654140,211999
2021-04-07,58.000000,58.900002,57.450001,58.790001,58.445374,178287
2021-04-08,58.790001,59.369999,58.310001,58.959999,58.614376,184673
2021-04-09,59.320000,60.799999,59.099998,60.799999,60.443588,143146
2021-04-12,null,null,null,null,null,null
2021-04-13,61.349998,61.840000,60.840000,61.630001,61.268726,169909
2021-04-14,61.700001,61.779999,60.000000,60.000000,59.648277,89043
2021-04-15,60.299999,61.119999,60.259998,61.119999,60.761711,157049
2021-04-16,61.150002,61.529999,60.369999,60.889999,60.533062,111560
2021-04-19,60.889999,61.209999,59.660000,60.009998,59.658218,165618
2021-04-20,60.009998,60.099998,59.139999,59.900002,59.548862,122647
2021-04-22,60.000000,60.000000,58.099998,58.099998,57.759415,247960
2021-04-23,58.150002,59.980000,58.150002,59.959999,59.608513,94476
2021-04-26,60.000000,60.049999,59.220001,60.000000,59.648277,147445
2021-04-27,59.990002,59.990002,58.939999,59.200001,58.852970,56963
2021-04-28,58.799999,58.799999,56.849998,56.849998,56.516743,345681
2021-04-29,57.529999,57.529999,55.639999,56.259998,55.930202,272894
2021-04-30,55.910000,57.270000,55.860001,57.150002,56.814987,197982
2021-05-03,57.299999,58.250000,56.580002,58.250000,57.908535,84094
2021-05-04,57.700001,57.700001,55.580002,56.150002,55.820847,152663
2021-05-05,56.299999,56.299999,55.009998,55.290001,54.965885,106669
2021-05-06,55.240002,55.240002,53.939999,54.959999,54.637821,96029
2021-05-07,54.990002,55.389999,54.919998,55.099998,54.777000,204819
2021-05-10,55.090000,55.090000,54.000000,54.000000,53.683449,117087
2021-05-11,53.689999,53.919998,53.220001,53.490002,53.176445,111110
2021-05-12,null,null,null,null,null,null
2021-05-13,52.889999,54.099998,52.889999,53.540001,53.226147,204856
2021-05-14,54.840000,54.840000,53.849998,54.500000,54.180519,168690
2021-05-17,54.880001,54.880001,53.430000,53.799999,53.484623,38882
2021-05-18,54.230000,54.230000,53.000000,53.000000,52.689316,45303
2021-05-19,52.650002,54.099998,52.580002,54.099998,53.904327,121382
2021-05-20,53.930000,54.610001,53.740002,54.119999,53.924255,33092
2021-05-21,54.230000,54.880001,54.230000,54.610001,54.412487,123792
2021-05-24,54.660000,55.810001,54.660000,55.770000,55.568291,76308
2021-05-25,55.770000,56.020000,55.549999,56.000000,55.797459,38603
2021-05-26,56.000000,56.299999,55.439999,55.720001,55.518471,74861
2021-05-27,55.349998,55.529999,54.540001,54.680000,54.482231,160287
2021-05-28,54.840000,54.959999,54.160000,54.160000,53.964115,200322
2021-05-31,54.200001,54.500000,54.150002,54.250000,54.053787,12903
2021-06-01,54.049999,54.049999,53.080002,53.080002,52.888020,185646
2021-06-02,53.599998,53.599998,52.049999,52.470001,52.280228,135238
2021-06-04,52.470001,53.250000,52.180000,52.509998,52.320080,175896
2021-06-07,52.549999,53.500000,52.549999,53.500000,53.306499,141794
2021-06-08,53.509998,54.029999,52.939999,52.939999,52.748524,87284
2021-06-09,53.220001,54.099998,53.180000,53.439999,53.246719,103718
2021-06-10,53.500000,54.549999,53.369999,54.130001,53.934223,81601
2021-06-11,54.680000,55.310001,54.450001,55.099998,54.900711,186338
2021-06-14,54.900002,54.919998,54.310001,54.900002,54.701439,31704
2021-06-15,55.000000,55.209999,54.169998,54.169998,53.974075,91900
2021-06-16,54.450001,54.680000,53.599998,54.060001,53.864475,58141
2021-06-17,54.060001,54.889999,53.709999,54.799999,54.601799,172758
2021-06-18,54.750000,55.290001,53.799999,54.900002,54.701439,147833
2021-06-21,55.049999,55.380001,54.180000,54.810001,54.611763,74040
2021-06-22,54.840000,55.580002,54.820000,54.820000,54.621727,256877
2021-06-23,55.139999,55.150002,54.590000,54.750000,54.551979,54205
2021-06-24,54.799999,55.060001,54.410000,54.410000,54.213207,35982
2021-06-25,54.560001,55.119999,54.230000,54.549999,54.352699,61122
2021-06-28,54.849998,55.520000,54.849998,54.910000,54.711403,96036
2021-06-29,55.070000,55.990002,55.070000,55.799999,55.598183,154830
2021-06-30,56.049999,56.779999,56.049999,56.680000,56.474998,55704
2021-07-01,56.270000,57.049999,55.590000,57.049999,56.843662,208731
2021-07-02,57.240002,58.590000,56.730000,58.590000,58.378090,198727
2021-07-05,58.619999,58.619999,58.279999,58.419998,58.208702,30775
2021-07-06,58.720001,60.450001,58.720001,60.180000,59.962337,191797
2021-07-07,60.189999,61.560001,60.180000,61.070000,60.849121,260967
2021-07-08,59.900002,61.189999,59.480000,60.840000,60.619953,247797
2021-07-12,null,null,null,null,null,null
2021-07-13,59.880001,60.959999,59.880001,60.509998,60.291145,116014
2021-07-14,60.009998,60.160000,59.680000,60.000000,59.782990,110150
2021-07-15,59.950001,60.169998,59.500000,60.060001,59.842777,119424
2021-07-16,60.209999,60.560001,59.389999,59.759998,59.543858,188645
2021-07-19,60.110001,60.580002,59.669998,60.580002,60.360893,202949
2021-07-20,60.820000,61.470001,60.360001,61.029999,60.809261,70021
2021-07-21,60.959999,61.770000,60.490002,60.810001,60.590065,270312
2021-07-22,61.200001,62.259998,61.169998,62.259998,62.034817,158024
2021-07-23,62.259998,63.060001,61.720001,63.000000,62.772141,221676
2021-07-26,62.759998,62.919998,61.820000,62.240002,62.014893,137648
2021-07-27,62.520000,62.700001,61.000000,61.200001,60.978653,78786
2021-07-28,62.009998,62.450001,60.849998,60.849998,60.629913,215544
2021-07-29,60.310001,61.119999,60.160000,60.490002,60.271221,65720
2021-07-30,60.490002,61.900002,60.330002,61.900002,61.676121,231358
2021-08-02,61.790001,61.790001,60.810001,61.320000,61.098213,203788
2021-08-03,62.060001,62.900002,61.900002,62.490002,62.263985,300452
2021-08-04,62.299999,62.500000,61.330002,62.000000,61.775757,188227
2021-08-05,61.299999,62.900002,61.080002,62.900002,62.672501,162600
2021-08-06,63.459999,63.459999,62.560001,63.299999,63.071053,159077
2021-08-09,63.330002,63.770000,62.540001,62.540001,62.313805,188623
2021-08-10,63.250000,63.349998,61.799999,62.080002,61.855473,269576
2021-08-11,62.340000,62.619999,61.950001,62.619999,62.393513,74795
2021-08-12,null,null,null,null,null,null
2021-08-13,63.500000,64.199997,63.180000,64.089996,63.858196,96699
2021-08-16,64.120003,64.800003,63.209999,64.800003,64.565628,144910
2021-08-17,64.779999,64.779999,63.759998,64.699997,64.465988,63591
2021-08-18,64.550003,65.599998,64.199997,65.410004,65.296242,106533
2021-08-19,64.300003,67.190002,64.000000,67.129997,67.013237,137640
2021-08-20,67.519997,69.389999,67.519997,68.739998,68.620438,305164
2021-08-23,67.989998,68.480003,67.519997,68.419998,68.300995,180823
2021-08-24,68.169998,68.169998,66.129997,66.470001,66.354393,256566
2021-08-25,66.470001,66.820000,65.010002,65.010002,64.896935,107600
2021-08-26,65.150002,66.089996,65.150002,65.739998,65.625656,120773
2021-08-27,65.699997,65.699997,64.669998,65.110001,64.996758,115930
2021-08-30,65.129997,66.059998,65.129997,65.830002,65.715508,146454
2021-08-31,65.519997,65.769997,64.570000,65.360001,65.246323,79465
2021-09-01,65.250000,65.599998,64.919998,65.459999,65.346146,108748
2021-09-02,65.589996,65.599998,64.540001,64.919998,64.807083,82273
2021-09-03,65.040001,65.330002,64.739998,65.000000,64.886948,200269
2021-09-06,65.500000,65.980003,64.820000,65.000000,64.886948,20168
2021-09-08,65.199997,66.370003,64.970001,66.370003,66.254570,180105
2021-09-09,66.510002,66.540001,64.440002,64.639999,64.527573,176361
2021-09-10,64.660004,65.690002,64.349998,64.970001,64.857002,156399
2021-09-13,64.879997,64.879997,63.849998,64.650002,64.537560,147015
2021-09-14,64.650002,65.970001,64.650002,65.970001,65.855263,130861
2021-09-15,66.300003,66.970001,66.150002,66.760002,66.643890,266388
2021-09-16,66.260002,67.080002,65.930000,67.080002,66.963333,169830
2021-09-17,67.199997,67.629997,65.910004,65.989998,65.875221,160997
2021-09-20,65.889999,66.099998,64.800003,65.080002,64.966812,188588
2021-09-21,65.699997,65.839996,64.699997,64.830002,64.717247,201978
2021-09-22,65.000000,66.250000,64.879997,65.730003,65.615685,395007
2021-09-23,65.900002,66.489998,65.699997,66.489998,66.374352,120740
2021-09-24,66.400002,66.889999,66.139999,66.889999,66.773659,124539
2021-09-27,66.699997,66.699997,65.290001,66.160004,66.044937,95512
2021-09-28,65.500000,65.500000,64.099998,64.099998,63.988510,245222
2021-09-29,64.199997,65.000000,63.799999,64.529999,64.417763,203074
2021-09-30,64.360001,65.320000,64.059998,64.290001,64.178185,315671
2021-10-01,64.000000,64.879997,63.200001,63.480000,63.369591,341060
2021-10-04,64.790001,64.860001,63.430000,63.939999,63.828789,236194
2021-10-05,64.099998,66.160004,64.099998,66.150002,66.034950,318427
2021-10-06,65.750000,67.080002,65.519997,67.080002,66.963333,179408
2021-10-07,67.500000,68.180000,67.500000,67.980003,67.861771,189552
2021-10-08,67.900002,68.239998,67.370003,68.000000,67.881729,569089
2021-10-11,67.400002,68.510002,67.080002,68.099998,67.981552,124380
2021-10-13,67.980003,68.550003,67.650002,68.330002,68.211159,326102
2021-10-14,68.099998,69.779999,68.099998,69.779999,69.658630,142865
2021-10-15,69.389999,69.440002,68.129997,69.220001,69.099609,115252
2021-10-18,69.410004,70.820000,69.410004,70.820000,70.696823,144367
2021-10-19,71.500000,72.070000,71.029999,72.070000,71.944649,103480
2021-10-20,71.959999,71.959999,70.610001,71.010002,70.886497,71923
2021-10-21,72.040001,73.500000,71.839996,73.500000,73.372162,184253
2021-10-22,74.230003,74.230003,72.510002,72.610001,72.483711,249135
2021-10-25,72.500000,72.500000,70.400002,71.320000,71.195953,131764
2021-10-26,71.800003,72.639999,71.669998,72.080002,71.954636,193612
2021-10-27,72.849998,75.779999,72.849998,75.089996,74.959396,433999
2021-10-28,75.800003,76.080002,74.919998,76.040001,75.907745,202714
2021-10-29,76.400002,78.199997,75.820000,78.199997,78.063988,336143
2021-11-01,78.199997,78.199997,77.120003,78.000000,77.864334,221637
2021-11-03,78.820000,79.199997,77.389999,77.889999,77.754532,1454769
2021-11-04,78.080002,78.879997,76.970001,78.879997,78.742805,162367
2021-11-05,78.699997,78.699997,76.870003,77.629997,77.494980,219390
2021-11-08,78.000000,78.720001,77.260002,77.980003,77.844376,117571
2021-11-09,77.800003,77.800003,76.320000,76.639999,76.506699,318569
2021-11-10,76.500000,76.500000,75.160004,76.160004,76.027542,288373
2021-11-11,75.089996,75.550003,70.589996,75.169998,75.039261,254746
2021-11-12,null,null,null,null,null,null
2021-11-16,76.739998,78.300003,76.110001,78.089996,77.954178,147584
2021-11-17,77.570000,78.589996,77.199997,78.000000,78.000000,103651
2021-11-18,78.099998,79.320000,78.010002,78.949997,78.949997,147441
2021-11-19,null,null,null,null,null,null
2021-11-22,null,null,null,null,null,null
2021-11-23,79.559998,79.730003,78.120003,78.120003,78.120003,327700
2021-11-24,78.699997,79.000000,77.830002,79.000000,79.000000,259035
2021-11-25,79.000000,79.559998,78.550003,79.470001,79.470001,53254
2021-11-26,78.599998,78.709999,75.360001,76.910004,76.910004,236091
2021-11-29,77.300003,79.510002,77.300003,79.089996,79.089996,250147
2021-11-30,78.750000,78.750000,77.379997,77.580002,77.580002,197164
